case_id,phase_b_base_scalar_hex,a_scalar_hex,b_scalar_hex,seed_x,seed_y,expected_x,expected_y,actual_x,actual_y,tail13,tail14,tail15,status
68,daef2b566d61c92968b8ab03784976ca0f0d9f249aad975a53e225b35439728f,1c83c0b0ffac39a89e94cd1e97a5e30aeaaf0c1633f1207df737b8007153cb97,f02adbe08e5fc7aa89966761da90aaf22f794bd0032ad8bb6d0aabe8cc7fd319,f10338dd4ae0504d703125287e88c8589fb403f2673b0f139a9a03ecc15fc2a3,0ef998c977166404d519f2144bac51be4cb6f23e1ac5cb76f1e44efb2194ec54,de66c9ca757a141916e6bb121bdfbaf67e761a4bb369e237c60b146a71e3d01d,7ecca5f5086a038b07b1fa99cea191abdeede88ee083e7851452a84b1fe6a02c,de66c9ca757a141916e6bb121bdfbaf67e761a4bb369e237c60b146a71e3d01d,7ecca5f5086a038b07b1fa99cea191abdeede88ee083e7851452a84b1fe6a02c,36447,56288,61482,PASS
69,f3d6fb8b1ffc3ba594d8f69255ee13d147d547c814ed46754bb184b78cd4ec11,823bc245a84d739a4fb34d61c1bfa97bb2f059b8bb766ff56eca77cf0df7ce14,9578a597a602f09075d6e1761c31ddaaf52063499f0f3f03b637226bcd151cea,37545316c75932c5fd4ad78b93e022fc29720dde9467757f70b2e9b756534d51,29caa4cc488d8a2a5661dcde4c3cf563b48e5f74eb7c94f2c9fa7b81876e4563,c337ceb3988751f5447e87e0f9b99be9239c53d39011505fdd872e24e720cecc,da017777f5574515c36bfb268baa25856e017e1389436cbece2eec7dcc9c971f,c337ceb3988751f5447e87e0f9b99be9239c53d39011505fdd872e24e720cecc,da017777f5574515c36bfb268baa25856e017e1389436cbece2eec7dcc9c971f,42498,42391,38264,PASS
70,5b4ee930dbaf1466fc6eea6820d501194773bd304a2119a712331ec4f245da5a,a8568de7d2590c8f4bf1a2057557bfefee21dd0a1843a3ba8514beb297a15d5b,3ccb651960f3510d6248474590e8afce8dd19fe116729eaad34a4dba375fdefc,bde534b0897111bb72f61457f9945138282a7c2bfcda98bf020e9a62fe904d82,2a1b85372fa6842fbd789a30ffc63dbe750336b0278d1e179abd6bd67e0161d4,8f5e7a3577c4fb59250de2a680e240e88bb6f393698d9a1bf264c23c17187072,2a53bb5a8e5495d65b41048b8b4cb4fbcfc8e7684412153c7e1952b6193f0b44,8f5e7a3577c4fb59250de2a680e240e88bb6f393698d9a1bf264c23c17187072,2a53bb5a8e5495d65b41048b8b4cb4fbcfc8e7684412153c7e1952b6193f0b44,24819,25881,15563,PASS
71,ea3cf9b15ff4e16e19e8112c1765e48bdab3d7bb4ba1892a01c47f896b9e1713,7e6824c3f7961d22aae1332dfbabf3ef361b5dd75970a9a4894915a6329c0a7b,990e0a8d9956e2976a4ecaa82bf235c80ad31a5c4fd3d66f41c2a0bbd5868f7a,8b00fcbfc1a203f44bf123fc7f4c91c10a85c8eae9187f9d22242b4600ce781c,61e9e58a3e81e690ec0264280ee5442a0a8de699dadfbcac478985cc89d35bc9,3303a1fbf62457ec225dbae49031d9778c1fb6876e1b64dd1fe27ae0e20b32cf,699567eab60257779f17e9df9baa29269dccd58f40a3029bdb123db525e54bf6,3303a1fbf62457ec225dbae49031d9778c1fb6876e1b64dd1fe27ae0e20b32cf,699567eab60257779f17e9df9baa29269dccd58f40a3029bdb123db525e54bf6,39254,2701,39182,PASS
72,e17135c827de788e44a02b85b721b3c97bd08886c5ffba61a3ec9ec5d9e3d067,71aa8c8141663f2d4d2a8625d14c436f12aff7da3129d4086d38157172f37b0d,09ca6cedfc9f1635c6abccca23198cf39e28bb160543b745a5180ee4cd961a20,3cc812dc2560acfbddc7bd33b473080fcfade152067d4efadc57e85fd9b7f550,0deefd3aae91967c5d5869f175427adca624c61f33ba3e455744475b3c30501a,e44d34b0289617667ff32002c5ea80fc518ee77a6c6d00f53d107d2b0903a86a,9558793ab6fbf9491ba136ab38a71d2538f1267c9ab53aa0c848c6285e7bda8c,e44d34b0289617667ff32002c5ea80fc518ee77a6c6d00f53d107d2b0903a86a,9558793ab6fbf9491ba136ab38a71d2538f1267c9ab53aa0c848c6285e7bda8c,64671,27885,2506,PASS
73,8888d3ec005605b927dcc72bdc8d30ef6ae5a3faa65b22b05f6007f62e0ab8b8,f5989a3fcaec60c58f223b602d1f2a7f7e8328c88f897e55e0f8fdaa1f888178,2653056915de1a532f27b1339228ca8d38e3dda2328fd005cec59f1273a0f9cc,d22e5350be8f9d6392c1cb3611be0e34782fa4d937869f0fc637b54d9f9c0613,fcd4fdc49e7d19c6348f0e0051bd489da06241802ac12e220144b2ed5e51cd7d,395989e84082b0d6cde4c2c552bb41e76c7fd7102066ab2ac0a0d7026c97fa86,a61902719911e1c2c2d84090eca5d1153f8cc10c6cc6b6846db70ec5ed445ed3,395989e84082b0d6cde4c2c552bb41e76c7fd7102066ab2ac0a0d7026c97fa86,a61902719911e1c2c2d84090eca5d1153f8cc10c6cc6b6846db70ec5ed445ed3,5598,1385,9811,PASS
74,4894f3fc2d66bf34ae0810157a17d676765d48e9055c189673875379c002e4c6,043d368b43c8479c9ccb436dc326b617821cd96b818413bfc2ac7a8ecd9bd611,77ddf0012e481f503170e37a4b5231d11132ff260229f3aa5c30382f1ddce760,9add5c321f68836875c9e763f4bbf4b21950a6d70019c93625f57fa63f0d7a72,aecd87ede586692e77e90764445d732180bb95e9d10148de38271122b07cf902,0b4fbba0a237e46c6c9dec26e51bc917228d095d8025a5d335f867436f7fa959,628f1c6a9da11600847db806bc5827e47f29612b5480f7392e4e769aa82067b5,0b4fbba0a237e46c6c9dec26e51bc917228d095d8025a5d335f867436f7fa959,628f1c6a9da11600847db806bc5827e47f29612b5480f7392e4e769aa82067b5,11848,61441,30685,PASS
75,d56f0ab7d1b8020583f9282ade402f62b65c5564fe2546520af83c6cfc2e271e,a18dba53cbd7aedf69e69cd222a4b205317ef0ea525550cb3e28c4dc80e5f5d7,bfbf843787a28ee6c7998267ee099ed7a418b043681666c3353b83e77b5d19b9,7c4abd925200c5de759cacd7df6acd5ee99336bfb2e7225d75637316e6dcb2fe,eac4d57399294b579fd99f91130ad3418d5cb5e5271d2728fa62651502958c45,c6f2ea16f2adbb8d55bba55940800375daf9b557cf52e08483204165ee33e741,264ae23fe1f704af6ee1473503692b8d94c859b693df41ea2f3d187baa6d922f,c6f2ea16f2adbb8d55bba55940800375daf9b557cf52e08483204165ee33e741,264ae23fe1f704af6ee1473503692b8d94c859b693df41ea2f3d187baa6d922f,34722,33847,49087,PASS
76,cccc17b931065f5f00caaad5cea9e72ada02c45ee7820655203fda96b50668cb,8ed9aade6a114b6d3c9ffcf2095741186eb82db1048e4bf02e630977f1b69f70,db37684bdba9e2d63f69c1ba1dbae159e3b84d0e477165ba83e21f47c7ed597e,33a41ac20bb4c04dcd675638f7e219dd9a5c1e28c15fd97cf8fcb6cf252d58ce,d44344c80757ddb9ca5b9f6cddaf675cf7bed22dcea1c66bd39944fdbee620bb,38c82fe40c418c10fd5d374bc6182afe22680cd9c2c758e27008f6b0ef6e7300,dd3e8cb267f34032f64d84e78d1ebd463564e6e813421e918b551fe2c40175b9,38c82fe40c418c10fd5d374bc6182afe22680cd9c2c758e27008f6b0ef6e7300,dd3e8cb267f34032f64d84e78d1ebd463564e6e813421e918b551fe2c40175b9,56233,26699,56119,PASS
77,c369b9e08a681e75bb23918199ca193c12409794c5356f4e6bd15902f65c258a,40f79a70786a3d356f1d6f2436969b85e94e329b7eaca67fb2fc874b8935415e,25bad70f19e5d6875f5ca946506aca0c2ee9c65310e681e67549a36e22c48889,23d69aabe137cbcaecd87121a981b0da58ba07b2b853b9d78a397b44b826db63,a1961543de434b12ac12eb39f60106a7eec8c718d3faf18071dca0391cbce3ca,3ac7e1a87902bb0ffb6aeb90f1728496f2cea45d8f9c97872d975c25c52ff480,357f74ba31b8d33b3fd21f396d979e5c664c4961c133619133d6a13b77fd35da,3ac7e1a87902bb0ffb6aeb90f1728496f2cea45d8f9c97872d975c25c52ff480,357f74ba31b8d33b3fd21f396d979e5c664c4961c133619133d6a13b77fd35da,6629,55055,9658,PASS
78,8f59f7dcf85104e7ad0a41d9bfdda9fc6836ed980f7e24e99cd8fbffea29953b,e3025693b8d3fbf800bddc86f4aa8432787c6b0bfeec6f6f8cabc905810f73fe,6c32cf0b51a1f4f0f08b7e28c9b2fd64ffb0909c4afea10b936109f405bea774,a8b76b6f6a4be15ee2199b7c1a5622a17c7ab42cdd6292c47d18f1576af75529,bac9993d029d32294d14ef423787e466e7861b06ea3d4385d932227107153a54,48d73b95ce42b2ec4b831a7b71c0905390320bab1633097c948f77a7cfdbe58b,138c9a2a0ffc54a96af160ead55488729b683cf33dd3578c75b8c17e18c708ef,48d73b95ce42b2ec4b831a7b71c0905390320bab1633097c948f77a7cfdbe58b,138c9a2a0ffc54a96af160ead55488729b683cf33dd3578c75b8c17e18c708ef,20897,53003,27698,PASS
79,542fb54c9e2679ce4c936d91b5d628553e099d77374594b519578508ebebbe52,0476c2d0a17ba64bf1250b2b8a3ceef5fa0b31c8d7ac302b51c85e4e163d8268,bd3d82d8572713807bf91b0b8b96adacd9c2fbc6d8dc5c1223e4aef397669235,9e253f849b64777298013e9f5b1c2672e7e0bd878cb4ade2ef8d8f024ac23e15,4bf18bb251864fa5056bee138395ae6bcf0e2dd05cc459d7c25a68e74513e3bb,2a619af45761d965f05574c3262c723527fb27d5211c049b5a04321ec727b217,a9521a0ee5650bfa0e4d012f4e0bd085b459838384849cfd73a1f879d8658f58,2a619af45761d965f05574c3262c723527fb27d5211c049b5a04321ec727b217,a9521a0ee5650bfa0e4d012f4e0bd085b459838384849cfd73a1f879d8658f58,22311,33496,48445,PASS
80,47f0f2089180bc869a699eb6a36099b52c5b37065880f08fb9627069928298d9,3402628a0841766cd5a4c6252382789cc63aa8e0c2bd5429e3cff461c684dfbd,660bad15f1eea21b51bbd650f4511accc01a5dc711fe4681d7c325399fa8246d,1344fd0d283fa067aeb8ceb78b57854e0431e0eaa254518f86d651d4b41b9a28,2663c03655f8d5bcd42b578926377c9e0258c0ea1f56400e71a1d758f9fb1994,8e9fa425ef36fb8fbad49d669f3bd6ccd3fb8ba4c0bcd1d2d17547bb7eafc0d5,1fc7c5b2035a1dbde95d50bd34eda013b0379f1876b6192d5af2fd057420d39c,8e9fa425ef36fb8fbad49d669f3bd6ccd3fb8ba4c0bcd1d2d17547bb7eafc0d5,1fc7c5b2035a1dbde95d50bd34eda013b0379f1876b6192d5af2fd057420d39c,61934,44309,26123,PASS
81,725d0ea3cdae9510eff46dab89dd1c0bf997ac095dac1e804bd57abee37d07e4,2cade1d61e3f9f1e29b0ac13b62502d1a3b3762fa90f299e1164e5fb7cbfdbe1,b52643882d078b06d9a189dbae32d6227388e63c9f76532ca10f2c336843a65b,9ed9f832dd0f6bae28eed609430c1b5aafc6f22ed5df84a3781e46ee0c24afab,8651e0e61aba47b30948f3c47a84567e46696427f0ab952630bda70d95c66cdd,d28a0869307eea192986c1ffb906beda7c6fbee2dc5d0ae531f32be6bc493f2e,31a3ff7516878345cdeac1d9f97535f5199b541f753247e6374655cf6648d440,d28a0869307eea192986c1ffb906beda7c6fbee2dc5d0ae531f32be6bc493f2e,31a3ff7516878345cdeac1d9f97535f5199b541f753247e6374655cf6648d440,11527,17288,46374,PASS
82,d30eb7fd512f7da24aa19ac404462e4909f008fa09e2f47d0030b2b2aebd233b,2a434eced746b394004e43ad1f56ec0ce1bf4ebb8efd4d17cb10295c6dcf5398,7b804fb58c4b5dd4e49b894e9bbac01c56462bd8396b63188ee5d4d6ecc30251,a28386e07484ddc1bb8fa9c4045f2cba6ffffc6dcb6ba60755152b251a80a1c7,ff5647e76b2740db73538dbee87ad4144e6f78e571fa1e396954b759f37ea9a6,38b2d2c56553208e9c4aa40008af350a0b1fa8d4b29b39de60f90f78c29e9978,0f9a80aa848cbb5ee4818a590f1244bb8f9c2b8b49ff969f0eef3e0fd59ffe2f,38b2d2c56553208e9c4aa40008af350a0b1fa8d4b29b39de60f90f78c29e9978,0f9a80aa848cbb5ee4818a590f1244bb8f9c2b8b49ff969f0eef3e0fd59ffe2f,35915,20405,31616,PASS
83,fdb723b7506a9584acab1b2b0b4537b9f4f31e9f5faa453f3c7214600ba513b5,e5cc0e8707b9bbe250c0cbf14dba021a45866d7e8a4bd0c758fab724bfad0365,ec2c15276d5558375c278dfd611a825943f9b91030ded8757fcc76400bada1f6,91e3761d95761d968d856a72800fe0b59f01c62e1cc446ed18c1b58f88cbf74b,b5ab61e396f8837628f3389e9999ef55b73a58c0d33debc7258125302b96c772,31b77a35af3d63ea520f2573364846548052ff442154bed7d568b8c11ab8cdb9,d2e085cce39ff67ba62f9aefa24ecba8f994132ec2ca5978177cbddf4379ec5c,31b77a35af3d63ea520f2573364846548052ff442154bed7d568b8c11ab8cdb9,d2e085cce39ff67ba62f9aefa24ecba8f994132ec2ca5978177cbddf4379ec5c,27989,5415,60460,PASS
84,0693c95b0c716c591d8897b0303d0cb336b10f341fb644fc7bedfd16e10c555b,5837fb598712d5a1be37621c95813455af946e50155d54ba06e745791f9febaf,d94701a6a03782f050777ccfa4158e259f92399f39b778ef407ba68a47bd0e16,2e263a6ba2f17833d24f1fcaf3f169b533ab8e032e5530674d28be15c9805925,d4ee64b326c96ba8a07c39e8cf343d19666f1adfe18aaf112a8bef59525a9eda,104f41a7985a4e483af0b73a2a3e1e8fe42790c878cdda816e88ffde362baaea,5fbd3642ecd159e112c014a3e31f7b2638ceba1afd5a8354469a6d31e777419a,104f41a7985a4e483af0b73a2a3e1e8fe42790c878cdda816e88ffde362baaea,5fbd3642ecd159e112c014a3e31f7b2638ceba1afd5a8354469a6d31e777419a,41015,422,55623,PASS
85,e5687c6b5820d1b24b8c30f7721a043a6558f772fc71f241fef75c09f2cc53d4,4ac0e9bc0e8f6fdb627126fceff45de3c7f352a0f210cc2834cabadde5c492fa,cab472084280eb619f330470a2b341c2333d5730e23a69f48273f012dd2d48be,89401b3b102094f98fe2b5bb60a2b92ab9896dd99503af1254c615e6a015de0b,99fdcb9d266b80d160c818c72eaa1c7a30f64347f87b4209fe4497ee5b83c589,bafb74c8f9768be742facad7a83d31021925da166ad818e4e28a48ac396fb89e,9b26e644f912070d66683cab170768ba1e7ea6628b10049025030e3cfb97b76b,bafb74c8f9768be742facad7a83d31021925da166ad818e4e28a48ac396fb89e,9b26e644f912070d66683cab170768ba1e7ea6628b10049025030e3cfb97b76b,17024,29192,51892,PASS
86,e31ea7545ec7afdedf7ac0043c575fcca1e81218e904449d451cc7b3e1a8bea2,982bb6aad433024f4986328a99b793e7dbef305ca7adaf0d7cd2bd9b5fec8a83,ae9b6231524d14bfb6ce387973fb00ad8d8aa2a52e2399176c1dffb26549db62,ddc79b4d614ad33a6128b54338af44e54ac87678be1d2ec0b42f76ec359c5e8b,b082a0ac1c1fc29ceb36857652811f99e27980ff2fd45bd9123b1ddf80642176,6f2cf475aef362f77510405c06282cc351ba3f96dcf8be8a9152ea13287e0181,6cc8015bdf5aa5d344ada907eead0b9c6742d98cd75a44fd82e2701c8a01c6ce,6f2cf475aef362f77510405c06282cc351ba3f96dcf8be8a9152ea13287e0181,6cc8015bdf5aa5d344ada907eead0b9c6742d98cd75a44fd82e2701c8a01c6ce,21069,25137,44699,PASS
87,80098688a77af60702c7b37eb755589dfa8266892044ca4a4969bce4d808ade9,4da4dc09685f7a90918de4b88073b717dcc2c51c3d1956b779db2d01c450d051,c1828386224d376a514b118007e95595342ad445ef122eadb29cdffcc927f56b,cb97b89f3007c6859f55d8ca7868f6b95e77fad74929307c85216b9e59be6b80,f412c7506149d676f74121979393fcfd2edd743d6e8f1eb9bebf82d4d03682a1,e0c09641e9acea599c8fc66bc78e59f39d4c1731e6304b928721284f4ae8fb5c,3f5a6af34a6373577765d45ece76d67055060913eb5e7ed502a5b59183219f55,e0c09641e9acea599c8fc66bc78e59f39d4c1731e6304b928721284f4ae8fb5c,3f5a6af34a6373577765d45ece76d67055060913eb5e7ed502a5b59183219f55,8781,33670,49538,PASS
88,07929f7668a74d3f1f4a8cc1d6d7ff91b8c98961bef8333b29a04911ae2490f9,8600a6466022909d7a933102a59565d02f465aec767c7782ac1919016f134fc9,3c204ed39319e809ff35479ae00d734cbb81b0b267d74357be28e33382b8adea,5200f4fa85b4a61b8f737a2db2275b7d6150338c69544838f259fbfc63834ab4,87c601e85c826e9eb314bf6318fa2d45b8def908754b50bca2a52eb6f201a58b,033219af01659e6746b41af07da4bc282e87f6dee34fd5cf028301a1115d1e33,b59e7462a5575dae01c1c3747a5981fb9e1343bf837bce9ab94019b2bc2fb854,033219af01659e6746b41af07da4bc282e87f6dee34fd5cf028301a1115d1e33,b59e7462a5575dae01c1c3747a5981fb9e1343bf837bce9ab94019b2bc2fb854,37657,20179,15392,PASS
89,62f416b851bc3a5df6e2d9dbff3fa3f7114a8ff7472c2df920f3b8badd293c47,25f11a5d2b5b52a5212f4510c6761efaed5eefaf100218ae29b43e3f91f7099b,ade5ccf7d5d5fc816da17d451e549cf3046e793fee325cf3957d7307a24d3bfb,7d65e48f1a867d2876731984afc6873c2d1acdfb13a5adf9a56960c1cd4a5561,9c73b955f0957ad2ff0e2d4bcaf795d8bc992436be7e69da7b97ccbed983ebfc,b12b32b68a94e1861f5e0a5ad24a3c8b42865d7a9441c4268d558695be2deadc,caad1ca4d40a6d65cea51190f7ff1451909d803a9629db735b0bd0c227f7024f,b12b32b68a94e1861f5e0a5ad24a3c8b42865d7a9441c4268d558695be2deadc,caad1ca4d40a6d65cea51190f7ff1451909d803a9629db735b0bd0c227f7024f,54741,52471,44517,PASS
90,e3381249b76ddb72fce62e57c8c8c739ecfcc6a347596eca6576315337a4cc06,a1a9634938011f8f3bcbf176bf40a3a4e96261a9297153918bd12d0c075d0d8a,2e72bf56700fbfc3294f4e6063002f770c6a634df2db17a1c8c6e278a4a38676,d04b3f0f5c305ff4d13ecd74db285a96bd773af7de8766b4438a2a51a324de8c,48dbcf76098873faefbef1e7b89c34db18e47339310060472e8fbe2da9f61f71,6ce1bc3751f8fd8881430136ca72c39c011f9844a2b97e160f8f36da068fa4ed,77b6b0c0bc341dc851ab6444629888279c06686921e3133ea70d060fa388f1d2,6ce1bc3751f8fd8881430136ca72c39c011f9844a2b97e160f8f36da068fa4ed,77b6b0c0bc341dc851ab6444629888279c06686921e3133ea70d060fa388f1d2,28687,48982,11890,PASS
91,2a4ff8736950e308e5d7c7ddd4aaeefe08066e3e1774e6ed7cc0a6e44a9956e7,edd6917b0823fb7c1e8c50367c174d0a9c5fd7d18e5e6b359fae2b0a839bd0b7,285ebf27625f1f9f5a3899d0c8444759cf5827b474a7c77158ef99a90bb28196,e1deb6efe94d6dc29a79f87852d200d41d44b5c49c91947c9fd5e6db5110b565,7fa7e033467752f1cc76f6e2cff2d24360574f984bb405dcac8f1b357b4fa73c,2c949412dbcaf4a34f55527ecb9438346ed526789041272c7f71935e7a115b60,2f0a9fb847724f9b1d3e18fcee90d31fe26bde33da59ff32af42313d8c1d0c06,2c949412dbcaf4a34f55527ecb9438346ed526789041272c7f71935e7a115b60,2f0a9fb847724f9b1d3e18fcee90d31fe26bde33da59ff32af42313d8c1d0c06,25183,48935,10334,PASS
92,df709eb17d3b3d3a44adcea1482ce769c91c0225e50e682ab2fddc789ec1258b,4ac8e6530b916c0f9585d61a4d258f0f8222ad35283018cb2f057e1095ececa5,76afda1b34de4f1a45178b0ca7fb7fc55ca0fad733a201465228fcde262e8b85,03ec3fe3951c56176a98cd9104fa58e31ea68bc5b65a04550a6cec94f665a76c,9a0dcd12fc86568600f660da008de27b4b9eae1dc8d0906f2dd56c905f619502,59405c060634d50ac90233ef0bb3aa6f49f507b8bce72df61f445b6d7ce382ca,bbcb0caaa7751875acbca52f30d31213d60d7cab417b5fb954bae658ead122c6,59405c060634d50ac90233ef0bb3aa6f49f507b8bce72df61f445b6d7ce382ca,bbcb0caaa7751875acbca52f30d31213d60d7cab417b5fb954bae658ead122c6,13534,55835,30383,PASS
93,29ab5bee22c0e66fe1db63b6820514cab95c023772a7c641995bfa1699d31029,a29981f0c90b0525b9b6f9497c3177da015d8472d5c4407397348755f0524475,d1a5aaf7820922a80200c6078dce39c0d44ac124b49f9292fcfd64d0cbe6fde5,cbbc96f3f9ceeb77acb7d905f7d704e654186eee80d2444fad80ea9caa4793c0,46ee4f04f8463d994fe8c95f77e19508c5e3757d7c47ec6082411ca03451e3a8,14655a9c819b7043be06b03fb826b5287221eb727c3aff470bde890b2bb99cd8,72e813ceb814cc55c0dbf78298404fecca28bb620065f68bcef45d031b39e5f3,14655a9c819b7043be06b03fb826b5287221eb727c3aff470bde890b2bb99cd8,72e813ceb814cc55c0dbf78298404fecca28bb620065f68bcef45d031b39e5f3,33289,43767,53669,PASS
94,1dfa8f11a38ef8cf1c0d5b12d49700604a85288ce3ef226338c1031640f26264,a6401652f9e18849ae63bfa4716a32984ba1618681f54e10e43640ff8de623e9,642dde55f3cc6b0262c696a8bed6192f9d14a83615389a0f7681d3013cde4dd0,e87cfcb71f2b1c9e8506b0e5c56b14a6522013971bb4c53c0855f1de45644ff3,7e3399afb4a9f70e63907a29c02e4d58b2e76517e4f2f2cfa3d2fdff808d5b08,2e283fa20e015a1da0e960e6ac5c919cbb3c0d32ba7c1b2f42c7007ad2f49fd2,99a98dfbdff54870de678416e217d94b0e0310c34e94683197262b122aeb8da6,2e283fa20e015a1da0e960e6ac5c919cbb3c0d32ba7c1b2f42c7007ad2f49fd2,99a98dfbdff54870de678416e217d94b0e0310c34e94683197262b122aeb8da6,62412,56917,25645,PASS
95,88e5bc20edd249c6e60496e6ab782878762fda70a4c3977dc88f2ab0581e2f23,5edcb52227d8170e48126481616efc6f5f8f1d252775b7de4a32a30f850b9b2a,890f444326fd8beec03bd1ba7144f08a8512768b6211719f67795261402924e3,880ed92c048f301b1ab18d45c3b2da264be4cb5ed2a28dd922bf927ef2b3a89a,5e03730f68930b1c6aeb87e79e020a2475a3243cfc732e56a59b4602f2361ad9,4113dd0a17355335c0b626a018d66fbabd11e1e0fc1992a5a85bcf8b3f94c008,9670e9b1dba83dec4314e7b556ae955da128a634bb130664acf6fb3f2d000d59,4113dd0a17355335c0b626a018d66fbabd11e1e0fc1992a5a85bcf8b3f94c008,9670e9b1dba83dec4314e7b556ae955da128a634bb130664acf6fb3f2d000d59,9981,17475,35087,PASS
96,addebf9b2a0316bba57965f8f1b73fda76fc56ca1bb0c64f5969501958b2ae9a,ced9eb2fe0170bb641d7172a7c1670363a42206b355df635aa684d127097012a,5df5082513627cfd8d3ecada00dfc5577796dca32e612319efb3eb0fe4770fff,6abd4d9333bfafbb6fa8ad52c3b042faf49cfb56bd9452b315d53b8b91afeb7c,11b05c2ca032acabc3f92efd155d5b2c4721058e67765bad6bf17748d2672d0b,1e3054bf9b7ab611502dacddf46febbd0556cfe383f3e2ce69139154d6a59d19,dbd07c25ea73b26133c698c5b2488a09d3fa75622d53021d5018b1bb3f3bd36a,1e3054bf9b7ab611502dacddf46febbd0556cfe383f3e2ce69139154d6a59d19,dbd07c25ea73b26133c698c5b2488a09d3fa75622d53021d5018b1bb3f3bd36a,4962,2085,24053,PASS
97,dbf6e425df154352a939d5c20706ea43c986f710f7f2e853e4184ce747860a99,27a73921730b167077130dc3bed813d5da04824da85f3b15985ae1421181850b,cdb551d2d37ec7f28abc3d67dc491fbea08aecd2c79b1e1f5e6392ce0a07e0d8,084f1c32e03dd3c1969dee62e22002033f378c801eef9ad524357b220d4ccd88,4266c6b7c1e2ea1333aa1be747b158125f3d845be06c7fc2ce61ca127cb7ff61,ad0702367a7c2852a01b515682b34eb1bdcdd9d95a780b15434653f33d4224c3,e2738e691d8f4c437c9b599c03005622dbbb64d41e3950d692fd4195fd09f389,ad0702367a7c2852a01b515682b34eb1bdcdd9d95a780b15434653f33d4224c3,e2738e691d8f4c437c9b599c03005622dbbb64d41e3950d692fd4195fd09f389,54142,20946,52661,PASS
98,9f14333809345bcd78a127a7c0bc600ddc6f6867b8a19678dacffb6466e03da5,0a2eb49517755b973ff2209d2f9c4a89e4741e7908130cfcc5d33fc764143f5c,6e248521dcfaac01ce96ac0f3d7093e695391460e1b4adc69dbb4c6e473759e6,7ed65b4872a90789155234c1af10532341f25d1e48d37e21395de50fb166feff,59823700a11c76e721e3aa62a6c7b461434b55c15fade9831188d9d36f95109e,1fb1979805dea760fd5512d94490a5cb43ffae013d4d3d0dcfc6cd21975490d8,d77f8f2507115213f0b2b54d51bb670a48844158ad8069b3a711009c7dc8af5c,1fb1979805dea760fd5512d94490a5cb43ffae013d4d3d0dcfc6cd21975490d8,d77f8f2507115213f0b2b54d51bb670a48844158ad8069b3a711009c7dc8af5c,56570,34081,28196,PASS
99,aa95b3d5e61df9c7037087e86b9b658532717f9e9885f58a687423ec0395f5ba,3810496e0a807762cb0a90567559e096468fb87c3de2533bea57175045d7f45c,6e885add1e4a3ac64a1f8f82fbf62f1fc87eec574e598202a56877e144d7f2bd,060adc528563fc8120f592349c4d48a09cae9948680d591243084e6100727927,31ace0e31ba3355fafe41ab6f54a1800ab051e90abd9d1054c30c047f2a7fcac,1ce70949b4f634783ac3d751f7ebd036e34611ab6f7016ac134554b27d75d807,ed4bd4219a35b2aa38ded4646aac74b8650031199bf5414471260092bdd154dd,1ce70949b4f634783ac3d751f7ebd036e34611ab6f7016ac134554b27d75d807,ed4bd4219a35b2aa38ded4646aac74b8650031199bf5414471260092bdd154dd,7754,23261,28296,PASS
100,d8330c2d2818b306de28566a979472bedc6560324b5f34c3af1d27f4450ff5d4,a2d69b5f3df14e875d99a811737a9b4611162d643c781c0056094f66b290de5e,de8b162d6d603f51caa18516f92e2f1830932aabb2eef525bc81aa5d565aef9a,540254b690044ce42c4777c95043f94e9646fd2e7477e800982f29d0789fb966,cb950d3d1c47aa52579be2ad8916cdf8a1e8e61bc650ec8f534e879b3f77197f,96a09526c3abe6ef45aa051f3ba019f4a63e42fec740e6d1d966f6c9aad5694f,324b9c4bb098cc2c04007e0f2ef652b96feb0eab9428d0a39e862ba324bf323f,96a09526c3abe6ef45aa051f3ba019f4a63e42fec740e6d1d966f6c9aad5694f,324b9c4bb098cc2c04007e0f2ef652b96feb0eab9428d0a39e862ba324bf323f,28000,5677,56971,PASS
101,05638bec72a27f9fc48a841660aa53b6a9206095bd2cb21148e4759f1ad441c8,a1150204f72f08ba2c9d2d137d1383d835f2a67621e35c27ef4802d7f17c2755,1ecd47ff2199612efb7dfbf5a4d16a3c3720052ac68c2b760aa040d45b588f5e,ed6a7b499b74e62e53183b1506867d413ce902a84b71fdc4fa414f8f0249c2ce,793d03561bca65c6be127ce50a1034b986285fe1f52075e81a9b5bcf87348c4f,ba217d7649fb8321bee6a251c9271b271374b38efea73b1a923660f5bdfa4875,91e8cd4b798928997dabc0256db2f2ea877e018302258f31ce2209c3697dab54,ba217d7649fb8321bee6a251c9271b271374b38efea73b1a923660f5bdfa4875,91e8cd4b798928997dabc0256db2f2ea877e018302258f31ce2209c3697dab54,8601,18431,7885,PASS
